run_id,beam_size,img,label_true,context_true,label_generated
20220512_100225,5,18157.jpg,A health warning on a can of the Austrian Power Horse energy drink,"A health warning on a can of the Austrian Power Horse energy drink: ""Consumption of more than two cans in a day may be harmful to your health. Not to be used for pregnant women, breast feeders, children under the age of 16, people with heart disease, high blood pressure, diabetes, allergy to caffeine, and athletes during exercise.""",An example of a closed edition of the e-cigarette package .
20220512_100225,5,18161.jpg,"Penny Singleton as Blondie and Arthur Lake as Dagwood Bumstead, from a 1944 publicity photograph","Penny Singleton as Blondie and Arthur Lake as Dagwood Bumstead, from a 1944 publicity photograph: A smiling white woman with blonde curls and a striped pinafore apron; a smiling white man wearing a bow tie; a small dog posed between their shoulders; and a microphone in front of them, labeled ""Blue""",The album was the first and only woman to be featured on the song .
20220512_100225,5,18170.jpg,Gene Wolfe is one of only five authors who have won the World Fantasy Award Novel category twice.,"A photograph of a bald man with a grey moustache wearing glasses and a black tuxedo, looking at the camera, and holding a drinking glass",Bob Barr
20220512_100225,5,18171.jpg,"Coppola said of the film's opening shot, ""I don't have a really good reason for it.... It's just how I wanted to start the movie. I liked having a hint of the charactera sweet, young girl waiting around in her hotel roomand then go into the story"".[note 6]",The backside of Charlotte lying down in a gray sweater and transparent pink panties.,The scene in the video
20220512_100225,5,18175.jpg,"Graph showing the estimated number of theaters in which Lost in Translation played in the United States, Canada, and Puerto Rico in 20032004. Focus Features expanded its theater presence in January after it received nominations for the 76th Academy Awards.","The number starts at 23 on September 12, 2003, rises to 882 on October 10, and declines to a low of 123 on January 2, 2004. It then rises to 632 on January 30 and then declines to 51 on March 25.",A map of some of the most important stars as seen in February 2010 .
20220512_100225,5,18176.jpg,"Snowy Plover at Point Reyes National Seashore, California.",Snowy Plover,The IBA is an important site for red-necked stints .
20220512_100225,5,18189.jpg,Kennington station on an 1890s Ordnance Survey map,map,"The Horseshoe Brewery , London"
20220512_100225,5,18190.jpg,Layout of Kennington station following the reconstruction with additional platforms and reversing loop,Illustration showing arrangement of tube tunnels and platforms as if ground is transparent,Map of the Canal in 1930
20220512_100225,5,18191.jpg,Duplication of tunnels from Kennington to Tooting Broadway proposed in 1946,A coloured map shows proposed new railway routes superimposed in red on a map of existing railway lines,A map of the London terminus of platforms
20220512_100225,5,18208.jpg,Duplication of tunnels on the Morden branch and extension to North Cheam proposed in 1946,A coloured map shows proposed new railway routes superimposed in red on a map of existing railway lines,The route of the Brill Tramway
20220512_100225,5,18209.jpg,Octagonal ticket hall and roof light,A station ticket hall with automatic ticket gates on the left and passengers waiting to buy tickets from a machine in the wall. A large octagonal roof light occupies the central portion of the ceiling with a deep convex moulding around the opening.,The distinctive end of the station 's exterior face of the station .
20220512_100225,5,18210.jpg,Platforms and station roof canopy looking south,"A train, with its red sliding doors open, waits at the right side of a platform. Steps lead up from the platform to a metal bridge crossing the tracks and a partly glazed roof arches on steel trusses high above.",A train station
20220512_100225,5,18228.jpg,The expanded network of rail transport in the Philippines before 2016.,Color-coded lines on an outline map illustrating relative positions of existing and planned routes as described in the text,An example of how the property is used in the presence of an English city .
20220512_100225,5,18229.jpg,"Figure 1. Testing for color vision in honey bees. The majority of bees flew directly to the dish with the blue background as they had been trained to do. Thus, they were able to discriminate between gray and blue backgrounds, showing their capability for color vision.",experimental design for testing color vision in honey bees.,An example of how an e-cigarette can be used to produce nuclear colors
20220512_100225,5,18230.jpg,Figure 2. Honey bee collecting pollen,bee collecting pollen.,The blossoms of the flower
20220512_100225,5,18231.jpg,Figure 3. Western honey bee,Western Honey Bee.,The IBA is an important site for purple-gaped honeyeaters
20220512_100225,5,18258.jpg,Inspired Pots (iPots) in Hexham located on the B6306,Inspired Pots store front,"A Burger King restaurant in Ester , Alaska"
20220512_100225,5,18306.jpg,"The remains of Neville's Cross, on Crossgate in Durham",The weathered remains of a small stone monument,The original site of the original home of Old Presbyterian Church
20220512_100225,5,18307.jpg,Odiham Castle in Hampshire where David II was imprisoned from 1346 to 1357,The substantial ruins of a medieval castle,A view of the castle ruins
20220512_100225,5,18337.jpg,"Leone at the 2002 AVN Adult Entertainment Expo, one of her earliest promotional appearances",A black-haired woman wearing a yellow top and jeans sitting behind a table looking up at the camera.,"The Black Eyed Peas co-wrote `` Ca n't Get You Out '' , a song written by the film ."
20220512_100225,5,18347.jpg,"Thomas Cromwell, a highly influential figure during the reign of Henry VIII","A Tudor man in a large coat and hat, possibly of fur, sitting at a desk",A portrait of the Earl of Derby
20220512_100225,5,18348.jpg,"Sir Thomas Egerton, who served as Lord Keeper and Lord Chancellor for 21 years","An elderly gentleman dressed in a black coat and hat, with a white ruff around his neck. He has a pointed, grey beard, and is holding a red bag with a coat of arms on it.","John Ellesmere , who worked to maintain the Chancery 's ability to override the common law courts as Lord Chancellor"
20220512_100225,5,18349.jpg,"Sir John Trevor, the last Speaker of the House of Commons to resign in over 400 years until the resignation of Michael Martin in 2009","A middle-aged, slightly overweight man. He has long, curled hair, possibly a wig, and a heavy, decorated robe.",A 19th-century portrait of John Adams
20220512_100225,5,18350.jpg,"Sir Nathaniel Lindley, who made key judgments in a variety of important cases and was the last Serjeant-at-Law appointed, the last to sit as a judge and the last surviving.","A man sitting relaxed and facing the right. He is in full judicial dress, with a wig, suit and heavy robe.",A young man
20220512_100225,5,18351.jpg,"Sir Thomas Bingham, who helped establish the Supreme Court of the United Kingdom","An elderly gentleman walking along. He is wearing a suit with grey trousers, over which is draped a heavy robe and a gold change. A black hat with a large white plume sits on his head. In the background stands a police woman separated from a group of people by a white cordon.",The Victoria Cross
20220512_100225,5,18404.jpg,Fig. 12.  High precision gas exchange measurements reveal important information on plant physiology,see adjacent text,The second day
20220512_100225,5,18409.jpg,A wooden hangboard designed for increasing contact strength in rock climbers,A wooden hangboard designed for increasing contact strength,The traditional shape of a scanning shell of the instrument 's position
20220512_100225,5,18410.jpg,Fitzrovia Festival poster 1974,Fitzrovia Festival,View of the Hotel edition
20220512_100225,5,18413.jpg,"Maximilian Presnyakov: ""Lada"" (""Slav cycle""), 1998.",Ornately decorated artwork resembling a wood carving of a robed woman flanked by a boy and girl,"The palace of the Emperor of Emperor , from a 10th-century manuscript"
20220512_100225,5,18414.jpg,"Lada by Konenkov (1909, Tretyakov gallery)","Sculpture (bust) of a young woman with braided hair and hands touching one shoulder, representing Lada",The music video was given to the first edition of Gwen Stefani ( pictured ) .
20220512_100225,5,18415.jpg,Figures on the 9th-century Zbruch Idol. Russian archaeologist Boris Rybakov proposed that Lada was depicted as the female figure holding a ring on the left.,"Diagram of four vertical carvings divided into three tiers, with each tier depicting a different set of human figures; the top tier figures are the largest, with all but one holding a specific object: a ring, a horn, and a sword",An illustration of a carved from a book found at the end of the book
20220512_100225,5,18435.jpg,Cialis 5mg UK pack of 28 tablets,pharmacyonline.co.uk,The front of the church of a house
20220512_100225,5,18444.jpg,Inflorescence,Many small open cream colored flowers in a bulging corymb.,The IBA is an important site for regent honeyeaters
20220512_100225,5,18445.jpg,"Mountain-ashes, e.g. this one in the Vercors range, hold their fruit late in fall",Mountain-ashes hold their fruit during late fall.,A view of an extensive fire during winter
